source_product_id,source_product_name,recommended_product_id,recommended_product_name,pair_orders,confidence,lift,support
48,Bússola de Bordo 6684,398,Âncora Bruce 4713,2,0.020833333333333332,7.231691919191919,5.819874872690237e-05
48,Bússola de Bordo 6684,395,Vela Mestra 9165,2,0.020833333333333332,7.159375,5.819874872690237e-05
49,Bússola de Bordo 5407,113,Hélice de Alumínio 1281,4,0.013201320132013201,3.844604799462997,0.00011639749745380474
49,Bússola de Bordo 5407,302,GPS Plotter 9135,7,0.0231023102310231,3.7448626938165512,0.0002036956205441583
49,Bússola de Bordo 5407,248,Tinta Antifouling 3953,3,0.009900990099009901,3.368787373786884,8.729812309035356e-05
49,Bússola de Bordo 5407,278,Sonar Transducer 5470,3,0.009900990099009901,3.3033740267230605,8.729812309035356e-05
49,Bússola de Bordo 5407,132,Tinta Antifouling 7287,3,0.009900990099009901,3.2098823089856157,8.729812309035356e-05
50,Vela Mestra 1577,314,Tinta Antifouling 2982,4,0.018018018018018018,5.84140744518103,0.00011639749745380474
50,Vela Mestra 1577,390,Defensa Náutica 3955,4,0.018018018018018018,5.786814852235413,0.00011639749745380474
50,Vela Mestra 1577,148,Colete Salva-Vidas 8269,3,0.013513513513513514,4.109662760105238,8.729812309035356e-05
50,Vela Mestra 1577,400,Vela Mestra 4667,3,0.013513513513513514,4.0381903642773205,8.729812309035356e-05
50,Vela Mestra 1577,457,Tinta Antifouling 8834,3,0.013513513513513514,4.003378378378379,8.729812309035356e-05
51,Defensa Náutica 9969,317,Defensa Náutica 3153,2,0.018518518518518517,7.231691919191919,5.819874872690237e-05
51,Defensa Náutica 9969,104,Bússola de Bordo 7303,2,0.018518518518518517,6.3008800880088005,5.819874872690237e-05
51,Defensa Náutica 9969,499,Âncora Bruce 3938,2,0.018518518518518517,6.119123931623931,5.819874872690237e-05
51,Defensa Náutica 9969,226,Hélice de Alumínio 3756,2,0.018518518518518517,5.439221272554605,5.819874872690237e-05
51,Defensa Náutica 9969,98,Bússola de Bordo 2458,3,0.027777777777777776,5.2449633699633695,8.729812309035356e-05
52,Bateria Náutica 8532,472,Defensa Náutica 9030,2,0.016260162601626018,6.573888091822095,5.819874872690237e-05
52,Bateria Náutica 8532,296,Vela Mestra 9794,2,0.016260162601626018,5.881899871630296,5.819874872690237e-05
52,Bateria Náutica 8532,271,Tinta Antifouling 5976,2,0.016260162601626018,5.7606235856173,5.819874872690237e-05
52,Bateria Náutica 8532,365,Sonar Transducer 455,2,0.016260162601626018,5.7606235856173,5.819874872690237e-05
52,Bateria Náutica 8532,287,Âncora Bruce 4980,2,0.016260162601626018,5.701841712294675,5.819874872690237e-05
53,Sonar Transducer 6909,271,Tinta Antifouling 5976,4,0.012698412698412698,4.498772704958272,0.00011639749745380474
53,Sonar Transducer 6909,8,Cabo Náutico 1373,3,0.009523809523809525,3.7191558441558445,8.729812309035356e-05
53,Sonar Transducer 6909,38,Sonar Transducer 7290,3,0.009523809523809525,3.17753120665742,8.729812309035356e-05
53,Sonar Transducer 6909,367,Sonar Transducer 4574,3,0.009523809523809525,3.1170068027210887,8.729812309035356e-05
53,Sonar Transducer 6909,358,Motor de Popa 553,3,0.009523809523809525,3.087601078167116,8.729812309035356e-05
54,Colete Salva-Vidas 6302,433,Colete Salva-Vidas 2045,2,0.018867924528301886,7.285350858596566,5.819874872690237e-05
54,Colete Salva-Vidas 6302,99,Âncora Bruce 2417,2,0.018867924528301886,6.175202156334231,5.819874872690237e-05
54,Colete Salva-Vidas 6302,199,Colete Salva-Vidas 2755,2,0.018867924528301886,6.059777816963498,5.819874872690237e-05
54,Colete Salva-Vidas 6302,457,Tinta Antifouling 8834,2,0.018867924528301886,5.589622641509433,5.819874872690237e-05
54,Colete Salva-Vidas 6302,155,Bateria Náutica 5487,2,0.018867924528301886,5.5418480890179005,5.819874872690237e-05
55,GPS Plotter 6249,317,Defensa Náutica 3153,5,0.01483679525222552,5.793937145940114,0.00014549687181725592
55,GPS Plotter 6249,69,Motor de Popa 2195,3,0.008902077151335312,3.6419033488766424,8.729812309035356e-05
55,GPS Plotter 6249,89,Âncora Bruce 2687,4,0.011869436201780416,3.3710179758197025,0.00011639749745380474
55,GPS Plotter 6249,200,Tinta Antifouling 4777,3,0.008902077151335312,3.3617569374245937,8.729812309035356e-05
55,GPS Plotter 6249,109,Âncora Bruce 8139,3,0.008902077151335312,3.254466822400404,8.729812309035356e-05
56,Sonar Transducer 4571,359,Hélice de Alumínio 8562,2,0.023255813953488372,9.186046511627907,5.819874872690237e-05
56,Sonar Transducer 4571,336,Bateria Náutica 2400,2,0.023255813953488372,8.23903140733637,5.819874872690237e-05
56,Sonar Transducer 4571,262,Hélice de Alumínio 9192,2,0.023255813953488372,7.991860465116279,5.819874872690237e-05
56,Sonar Transducer 4571,207,Tinta Antifouling 179,2,0.023255813953488372,7.68448121645796,5.819874872690237e-05
56,Sonar Transducer 4571,390,Defensa Náutica 3955,2,0.023255813953488372,7.4690284720712885,5.819874872690237e-05
57,Vela Mestra 6445,218,Bússola de Bordo 4059,6,0.02040816326530612,7.084106369820655,0.00017459624618070712
57,Vela Mestra 6445,332,Bateria Náutica 9527,4,0.013605442176870748,4.6755102040816325,0.00011639749745380474
57,Vela Mestra 6445,214,Hélice de Alumínio 8208,6,0.02040816326530612,3.3556293330729416,0.00017459624618070712
57,Vela Mestra 6445,117,Sonar Transducer 869,5,0.017006802721088437,3.028180183990695,0.00014549687181725592
57,Vela Mestra 6445,155,Bateria Náutica 5487,3,0.01020408163265306,2.997121925693354,8.729812309035356e-05
58,Sonar Transducer 3832,454,Vela Mestra 401,3,0.013761467889908258,5.313627461086487,8.729812309035356e-05
58,Sonar Transducer 3832,471,Colete Salva-Vidas 7201,3,0.013761467889908258,4.547238884968243,8.729812309035356e-05
58,Sonar Transducer 3832,99,Âncora Bruce 2417,3,0.013761467889908258,4.503931847968546,8.729812309035356e-05
58,Sonar Transducer 3832,489,Defensa Náutica 9755,3,0.013761467889908258,4.299207673060884,8.729812309035356e-05
58,Sonar Transducer 3832,106,Hélice de Alumínio 2016,4,0.01834862385321101,3.8215179316096752,0.00011639749745380474
59,Bateria Náutica 8789,489,Defensa Náutica 9755,5,0.015527950310559006,4.851072840203275,0.00014549687181725592
59,Bateria Náutica 8789,380,Sonar Transducer 8538,4,0.012422360248447204,3.952726017943409,0.00011639749745380474
59,Bateria Náutica 8789,305,Bateria Náutica 5556,4,0.012422360248447204,3.5574534161490683,0.00011639749745380474
59,Bateria Náutica 8789,189,Cabo Náutico 8341,3,0.009316770186335404,3.518360521466112,8.729812309035356e-05
59,Bateria Náutica 8789,446,Vela Mestra 2993,3,0.009316770186335404,3.518360521466112,8.729812309035356e-05
60,Vela Mestra 2410,228,Defensa Náutica 9651,2,0.021052631578947368,6.890225563909774,5.819874872690237e-05
60,Vela Mestra 2410,358,Motor de Popa 553,2,0.021052631578947368,6.825223435948361,5.819874872690237e-05
60,Vela Mestra 2410,305,Bateria Náutica 5556,2,0.021052631578947368,6.028947368421052,5.819874872690237e-05
60,Vela Mestra 2410,350,Motor de Popa 1007,5,0.05263157894736842,6.0289473684210515,0.00014549687181725592
60,Vela Mestra 2410,239,Colete Salva-Vidas 326,3,0.031578947368421054,5.426052631578948,8.729812309035356e-05
61,Tinta Antifouling 693,339,Sonar Transducer 6256,2,0.020618556701030927,7.618889258397073,5.819874872690237e-05
61,Tinta Antifouling 693,209,Cabo Náutico 7626,2,0.020618556701030927,6.622025243279699,5.819874872690237e-05
61,Tinta Antifouling 693,157,Bússola de Bordo 1248,2,0.020618556701030927,6.441424554826617,5.819874872690237e-05
61,Tinta Antifouling 693,268,Motor de Popa 9800,6,0.061855670103092786,6.32639911634757,0.00017459624618070712
61,Tinta Antifouling 693,124,Âncora Bruce 9985,3,0.030927835051546393,5.013372884652791,8.729812309035356e-05
62,Defensa Náutica 3549,472,Defensa Náutica 9030,3,0.010948905109489052,4.4265779304422495,8.729812309035356e-05
62,Defensa Náutica 3549,454,Vela Mestra 401,3,0.010948905109489052,4.227630607725745,8.729812309035356e-05
62,Defensa Náutica 3549,207,Tinta Antifouling 179,3,0.010948905109489052,3.617876193149916,8.729812309035356e-05
62,Defensa Náutica 3549,393,Hélice de Alumínio 2428,3,0.010948905109489052,3.516440412033563,8.729812309035356e-05
62,Defensa Náutica 3549,50,Vela Mestra 1577,6,0.021897810218978103,3.3897218386269485,0.00017459624618070712
63,Colete Salva-Vidas 4753,309,Motor de Popa 4415,3,0.010169491525423728,4.016949152542373,8.729812309035356e-05
63,Colete Salva-Vidas 4753,427,Âncora Bruce 5445,3,0.010169491525423728,3.757791142700929,8.729812309035356e-05
63,Colete Salva-Vidas 4753,395,Vela Mestra 9165,3,0.010169491525423728,3.4947457627118643,8.729812309035356e-05
63,Colete Salva-Vidas 4753,105,Defensa Náutica 1200,3,0.010169491525423728,3.3283292978208228,8.729812309035356e-05
63,Colete Salva-Vidas 4753,461,Colete Salva-Vidas 3259,3,0.010169491525423728,3.2969299648225134,8.729812309035356e-05
64,Tinta Antifouling 9693,85,Hélice de Alumínio 6549,3,0.014705882352941176,5.615196078431373,8.729812309035356e-05
64,Tinta Antifouling 9693,477,Motor de Popa 8461,6,0.029411764705882353,5.053676470588235,0.00017459624618070712
64,Tinta Antifouling 9693,278,Sonar Transducer 5470,3,0.014705882352941176,4.90648201027984,8.729812309035356e-05
64,Tinta Antifouling 9693,405,Bateria Náutica 9124,5,0.024509803921568627,4.169700058241118,0.00014549687181725592
64,Tinta Antifouling 9693,8,Cabo Náutico 1373,2,0.00980392156862745,3.828542780748663,5.819874872690237e-05
65,Colete Salva-Vidas 1933,56,Sonar Transducer 4571,3,0.01675977653631285,6.697089775237105,8.729812309035356e-05
65,Colete Salva-Vidas 1933,48,Bússola de Bordo 6684,3,0.01675977653631285,5.99947625698324,8.729812309035356e-05
65,Colete Salva-Vidas 1933,403,Vela Mestra 807,2,0.0111731843575419,4.4647265168247365,5.819874872690237e-05
65,Colete Salva-Vidas 1933,317,Defensa Náutica 3153,2,0.0111731843575419,4.363255459624175,5.819874872690237e-05
65,Colete Salva-Vidas 1933,330,Bússola de Bordo 4659,2,0.0111731843575419,4.363255459624175,5.819874872690237e-05
66,TBD,25,Bússola de Bordo 799,4,0.019417475728155338,5.905146490248303,0.00011639749745380474
66,TBD,307,Vela Mestra 6857,2,0.009708737864077669,3.7071197411003234,5.819874872690237e-05
66,TBD,402,Tinta Antifouling 3241,2,0.009708737864077669,3.6663821615277925,5.819874872690237e-05
66,TBD,261,Âncora Bruce 7226,5,0.024271844660194174,3.4754247572815533,0.00014549687181725592
66,TBD,385,GPS Plotter 5137,2,0.009708737864077669,3.3701088555457486,5.819874872690237e-05
67,Sonar Transducer 3474,463,Motor de Popa 8671,3,0.00967741935483871,3.8225806451612905,8.729812309035356e-05
67,Sonar Transducer 3474,460,GPS Plotter 2098,7,0.02258064516129032,3.803842504743833,0.0002036956205441583
67,Sonar Transducer 3474,437,Hélice de Alumínio 728,4,0.012903225806451613,3.695161290322581,0.00011639749745380474
67,Sonar Transducer 3474,26,Bússola de Bordo 3795,6,0.01935483870967742,3.537920384351407,0.00017459624618070712
67,Sonar Transducer 3474,271,Tinta Antifouling 5976,3,0.00967741935483871,3.4285001662786834,8.729812309035356e-05
68,Âncora Bruce 2455,246,Motor de Popa 1365,4,0.013201320132013201,5.040704070407041,0.00011639749745380474
68,Âncora Bruce 2455,499,Âncora Bruce 3938,4,0.013201320132013201,4.3621477532368615,0.00011639749745380474
68,Âncora Bruce 2455,54,Colete Salva-Vidas 6302,4,0.013201320132013201,4.279843078647487,0.00011639749745380474
68,Âncora Bruce 2455,380,Sonar Transducer 8538,4,0.013201320132013201,4.200586725339201,0.00011639749745380474
68,Âncora Bruce 2455,433,Colete Salva-Vidas 2045,3,0.009900990099009901,3.8230058960952276,8.729812309035356e-05
69,Motor de Popa 2195,246,Motor de Popa 1365,3,0.03571428571428571,13.636904761904761,8.729812309035356e-05
69,Motor de Popa 2195,319,Defensa Náutica 8553,2,0.023809523809523808,8.264790764790764,5.819874872690237e-05
69,Motor de Popa 2195,149,Bateria Náutica 948,3,0.03571428571428571,6.136607142857143,8.729812309035356e-05
69,Motor de Popa 2195,369,Hélice de Alumínio 393,3,0.03571428571428571,6.106076759061834,8.729812309035356e-05
69,Motor de Popa 2195,39,Bateria Náutica 3427,3,0.03571428571428571,5.929089026915113,8.729812309035356e-05
70,Motor de Popa 1845,427,Âncora Bruce 5445,4,0.012903225806451613,4.767950052029136,0.00011639749745380474
70,Motor de Popa 1845,94,Tinta Antifouling 569,4,0.012903225806451613,4.390290641967423,0.00011639749745380474
70,Motor de Popa 1845,278,Sonar Transducer 5470,3,0.00967741935483871,3.228781709990604,8.729812309035356e-05
70,Motor de Popa 1845,126,Hélice de Alumínio 9713,6,0.01935483870967742,3.1374010955569083,0.00017459624618070712
70,Motor de Popa 1845,132,Tinta Antifouling 7287,3,0.00967741935483871,3.1374010955569083,8.729812309035356e-05
71,Hélice de Alumínio 4633,109,Âncora Bruce 8139,4,0.013201320132013201,4.826206024857805,0.00011639749745380474
71,Hélice de Alumínio 4633,403,Vela Mestra 807,3,0.009900990099009901,3.956366566889247,8.729812309035356e-05
71,Hélice de Alumínio 4633,307,Vela Mestra 6857,3,0.009900990099009901,3.7805280528052805,8.729812309035356e-05
71,Hélice de Alumínio 4633,169,Hélice de Alumínio 1674,3,0.009900990099009901,3.5442450495049505,8.729812309035356e-05
71,Hélice de Alumínio 4633,324,Colete Salva-Vidas 5603,3,0.009900990099009901,3.368787373786884,8.729812309035356e-05
72,Motor de Popa 9771,263,Tinta Antifouling 3557,3,0.02727272727272727,9.188502673796792,8.729812309035356e-05
72,Motor de Popa 9771,230,Bússola de Bordo 4361,3,0.02727272727272727,9.011800699300698,8.729812309035356e-05
72,Motor de Popa 9771,296,Vela Mestra 9794,2,0.01818181818181818,6.577033492822966,5.819874872690237e-05
72,Motor de Popa 9771,354,Bússola de Bordo 1372,2,0.01818181818181818,6.441424554826616,5.819874872690237e-05
72,Motor de Popa 9771,94,Tinta Antifouling 569,2,0.01818181818181818,6.186318631863187,5.819874872690237e-05
73,Hélice de Alumínio 3700,305,Bateria Náutica 5556,5,0.015527950310559006,4.446816770186335,0.00014549687181725592
73,Hélice de Alumínio 3700,30,Colete Salva-Vidas 8612,3,0.009316770186335404,3.8115572315882873,8.729812309035356e-05
73,Hélice de Alumínio 3700,205,Cabo Náutico 6267,7,0.021739130434782608,3.591659698996655,0.0002036956205441583
73,Hélice de Alumínio 3700,246,Motor de Popa 1365,3,0.009316770186335404,3.5574534161490687,8.729812309035356e-05
73,Hélice de Alumínio 3700,307,Vela Mestra 6857,3,0.009316770186335404,3.5574534161490687,8.729812309035356e-05
74,Bússola de Bordo 702,429,GPS Plotter 3591,3,0.012552301255230125,4.270889432039438,8.729812309035356e-05
74,Bússola de Bordo 702,397,GPS Plotter 3411,3,0.012552301255230125,4.147690698422916,8.729812309035356e-05
74,Bússola de Bordo 702,400,Vela Mestra 4667,3,0.012552301255230125,3.7509550663998543,8.729812309035356e-05
74,Bússola de Bordo 702,64,Tinta Antifouling 9693,5,0.02092050209205021,3.5241816391828698,0.00014549687181725592
74,Bússola de Bordo 702,467,Colete Salva-Vidas 2345,2,0.008368200836820083,3.423490735206216,5.819874872690237e-05
75,Vela Mestra 1913,270,Defensa Náutica 8531,5,0.01644736842105263,6.422884270334928,0.00014549687181725592
75,Vela Mestra 1913,69,Motor de Popa 2195,4,0.013157894736842105,5.3829887218045105,0.00011639749745380474
75,Vela Mestra 1913,325,Âncora Bruce 5388,3,0.009868421052631578,3.53258634868421,8.729812309035356e-05
75,Vela Mestra 1913,163,Defensa Náutica 1277,3,0.009868421052631578,3.4255382775119614,8.729812309035356e-05
75,Vela Mestra 1913,332,Bateria Náutica 9527,3,0.009868421052631578,3.391282894736842,8.729812309035356e-05
76,Sonar Transducer 9995,136,Colete Salva-Vidas 9822,6,0.019543973941368076,7.546389488709146,0.00017459624618070712
76,Sonar Transducer 9995,142,Cabo Náutico 3932,6,0.019543973941368076,7.069775415738041,0.00017459624618070712
76,Sonar Transducer 9995,169,Hélice de Alumínio 1674,4,0.013029315960912053,4.664087947882736,0.00011639749745380474
76,Sonar Transducer 9995,151,Hélice de Alumínio 7225,3,0.009771986970684038,3.5348877078690206,8.729812309035356e-05
76,Sonar Transducer 9995,129,Defensa Náutica 4517,6,0.019543973941368076,3.4980659609120517,0.00017459624618070712
77,Bateria Náutica 1945,396,Bússola de Bordo 8014,4,0.011363636363636364,4.154376208897485,0.00011639749745380474
77,Bateria Náutica 1945,193,Cabo Náutico 8225,4,0.011363636363636364,3.984809833024119,0.00011639749745380474
77,Bateria Náutica 1945,332,Bateria Náutica 9527,4,0.011363636363636364,3.9051136363636365,0.00011639749745380474
77,Bateria Náutica 1945,228,Defensa Náutica 9651,4,0.011363636363636364,3.719155844155844,0.00011639749745380474
77,Bateria Náutica 1945,119,Motor de Popa 2911,4,0.011363636363636364,3.5501033057851243,0.00011639749745380474
78,Colete Salva-Vidas 8571,136,Colete Salva-Vidas 9822,4,0.013745704467353952,5.307540831692343,0.00011639749745380474
78,Colete Salva-Vidas 8571,89,Âncora Bruce 2687,4,0.013745704467353952,3.903893669591889,0.00011639749745380474
78,Colete Salva-Vidas 8571,402,Tinta Antifouling 3241,3,0.010309278350515464,3.89316868698312,8.729812309035356e-05
78,Colete Salva-Vidas 8571,354,Bússola de Bordo 1372,3,0.010309278350515464,3.652354129025401,8.729812309035356e-05
78,Colete Salva-Vidas 8571,149,Bateria Náutica 948,6,0.020618556701030927,3.542783505154639,0.00017459624618070712
79,Sonar Transducer 5255,220,Tinta Antifouling 5225,4,0.044444444444444446,8.532588454376164,0.00011639749745380474
79,Sonar Transducer 5255,211,Cabo Náutico 9796,2,0.022222222222222223,8.485185185185186,5.819874872690237e-05
79,Sonar Transducer 5255,446,Vela Mestra 2993,2,0.022222222222222223,8.391941391941392,5.819874872690237e-05
79,Sonar Transducer 5255,172,Defensa Náutica 2684,2,0.022222222222222223,8.21146953405018,5.819874872690237e-05
79,Sonar Transducer 5255,492,Bateria Náutica 4361,3,0.03333333333333333,5.560679611650485,8.729812309035356e-05
80,Hélice de Alumínio 6964,395,Vela Mestra 9165,4,0.013377926421404682,4.597324414715719,0.00011639749745380474
80,Hélice de Alumínio 6964,105,Defensa Náutica 1200,4,0.013377926421404682,4.378404204491161,0.00011639749745380474
80,Hélice de Alumínio 6964,215,Âncora Bruce 3775,4,0.013377926421404682,4.296564873566092,0.00011639749745380474
80,Hélice de Alumínio 6964,347,Bússola de Bordo 9956,3,0.010033444816053512,4.009294547717197,8.729812309035356e-05
80,Hélice de Alumínio 6964,289,Motor de Popa 8515,10,0.033444816053511704,3.660290139104872,0.00029099374363451185
81,Motor de Popa 7678,347,Bússola de Bordo 9956,3,0.009900990099009901,3.956366566889247,8.729812309035356e-05
81,Motor de Popa 7678,478,Tinta Antifouling 3290,3,0.009900990099009901,3.5815528921313184,8.729812309035356e-05
